Time,Header.seq,Header.stamp.secs,Header.stamp.nsecs,Header.frame_id,Latitude,Longitude,Altitude,UTM_easting,UTM_northing,Zone,Letter,GNSS_fix_quality
1665804943.1009574,0,12943,0,GPS1_Frame,42.36349700000001,-71.06430333333333,12.0,330012.28150240786,4692200.064407857,19.0,T,4.0
1665804944.0914633,0,12944,0,GPS1_Frame,42.36349716666667,-71.06430333333333,11.899999618530273,330012.28195190825,4692200.082914967,19.0,T,4.0
1665804945.1043668,0,12945,0,GPS1_Frame,42.36349716666667,-71.06430333333333,12.0,330012.28195190825,4692200.082914967,19.0,T,4.0
1665804946.0793767,0,12946,0,GPS1_Frame,42.36349700000001,-71.06430333333333,12.0,330012.28150240786,4692200.064407857,19.0,T,4.0
1665804947.092786,0,12947,0,GPS1_Frame,42.36349716666667,-71.06430333333333,11.899999618530273,330012.28195190825,4692200.082914967,19.0,T,4.0
1665804948.0848327,0,12948,0,GPS1_Frame,42.36349716666667,-71.06430333333333,12.0,330012.28195190825,4692200.082914967,19.0,T,4.0
1665804949.0967453,0,12949,0,GPS1_Frame,42.36349716666667,-71.06430350000001,11.899999618530273,330012.2682269716,4692200.083248318,19.0,T,4.0
1665804950.090316,0,12950,0,GPS1_Frame,42.36349716666667,-71.06430333333333,11.899999618530273,330012.28195190825,4692200.082914967,19.0,T,4.0
1665804951.1023073,0,12951,0,GPS1_Frame,42.36349716666667,-71.06430333333333,11.899999618530273,330012.28195190825,4692200.082914967,19.0,T,4.0
1665804952.098799,0,12952,0,GPS1_Frame,42.36349716666667,-71.06430333333333,12.0,330012.28195190825,4692200.082914967,19.0,T,4.0
1665804953.1114361,0,12953,0,GPS1_Frame,42.36349716666667,-71.06430333333333,12.0,330012.28195190825,4692200.082914967,19.0,T,4.0
1665804954.0875413,0,12954,0,GPS1_Frame,42.36349716666667,-71.06430333333333,12.0,330012.28195190825,4692200.082914967,19.0,T,4.0
1665804955.0974073,0,12955,0,GPS1_Frame,42.36349716666667,-71.06430333333333,12.0,330012.28195190825,4692200.082914967,19.0,T,4.0
1665804956.0934722,0,12956,0,GPS1_Frame,42.36349716666667,-71.06430333333333,12.0,330012.28195190825,4692200.082914967,19.0,T,4.0
1665804957.106193,0,12957,0,GPS1_Frame,42.36349700000001,-71.06430333333333,12.0,330012.28150240786,4692200.064407857,19.0,T,4.0
1665804958.0783148,0,12958,0,GPS1_Frame,42.36349700000001,-71.06430333333333,12.0,330012.28150240786,4692200.064407857,19.0,T,4.0
1665804959.093127,0,12959,0,GPS1_Frame,42.36349716666667,-71.06430333333333,12.0,330012.28195190825,4692200.082914967,19.0,T,4.0
1665804960.090432,0,12960,0,GPS1_Frame,42.36349716666667,-71.06430350000001,12.0,330012.2682269716,4692200.083248318,19.0,T,4.0
1665804961.1074297,0,12961,0,GPS1_Frame,42.36349700000001,-71.06430333333333,12.0,330012.28150240786,4692200.064407857,19.0,T,4.0
1665804962.0818675,0,12962,0,GPS1_Frame,42.36349700000001,-71.06430333333333,12.0,330012.28150240786,4692200.064407857,19.0,T,4.0
1665804963.1010573,0,12963,0,GPS1_Frame,42.36349700000001,-71.06430333333333,12.0,330012.28150240786,4692200.064407857,19.0,T,4.0
1665804964.094044,0,12964,0,GPS1_Frame,42.36349700000001,-71.06430333333333,12.0,330012.28150240786,4692200.064407857,19.0,T,4.0
1665804965.1029165,0,12965,0,GPS1_Frame,42.36349700000001,-71.06430333333333,12.0,330012.28150240786,4692200.064407857,19.0,T,4.0
1665804966.077881,0,12966,0,GPS1_Frame,42.36349700000001,-71.06430333333333,12.0,330012.28150240786,4692200.064407857,19.0,T,4.0
1665804967.1134498,0,12967,0,GPS1_Frame,42.36349700000001,-71.06430333333333,12.0,330012.28150240786,4692200.064407857,19.0,T,4.0
1665804968.0844736,0,12968,0,GPS1_Frame,42.36349700000001,-71.06430333333333,12.0,330012.28150240786,4692200.064407857,19.0,T,4.0
1665804969.102469,0,12969,0,GPS1_Frame,42.36349700000001,-71.06430333333333,12.0,330012.28150240786,4692200.064407857,19.0,T,4.0
1665804970.0938516,0,12970,0,GPS1_Frame,42.36349700000001,-71.06430350000001,11.899999618530273,330012.2677774712,4692200.064741207,19.0,T,4.0
1665804971.10747,0,12971,0,GPS1_Frame,42.36349700000001,-71.06430350000001,11.899999618530273,330012.2677774712,4692200.064741207,19.0,T,4.0
1665804972.0793252,0,12972,0,GPS1_Frame,42.36349716666667,-71.06430366666667,11.899999618530273,330012.254502035,4692200.083581668,19.0,T,4.0
1665804973.095205,0,12973,0,GPS1_Frame,42.36349716666667,-71.06430366666667,11.899999618530273,330012.254502035,4692200.083581668,19.0,T,4.0
1665804974.089323,0,12974,0,GPS1_Frame,42.36349700000001,-71.06430350000001,11.899999618530273,330012.2677774712,4692200.064741207,19.0,T,4.0
1665804975.104501,0,12975,0,GPS1_Frame,42.36349700000001,-71.06430350000001,12.0,330012.2677774712,4692200.064741207,19.0,T,4.0
1665804976.0827725,0,12976,0,GPS1_Frame,42.36349700000001,-71.06430350000001,11.899999618530273,330012.2677774712,4692200.064741207,19.0,T,4.0
1665804977.0977495,0,12977,0,GPS1_Frame,42.36349716666667,-71.06430350000001,12.0,330012.2682269716,4692200.083248318,19.0,T,4.0
1665804978.09584,0,12978,0,GPS1_Frame,42.36349716666667,-71.06430350000001,11.899999618530273,330012.2682269716,4692200.083248318,19.0,T,4.0
1665804979.1058047,0,12979,0,GPS1_Frame,42.36349716666667,-71.06430366666667,11.899999618530273,330012.254502035,4692200.083581668,19.0,T,4.0
1665804980.0799468,0,12980,0,GPS1_Frame,42.36349716666667,-71.06430350000001,11.899999618530273,330012.2682269716,4692200.083248318,19.0,T,4.0
1665804981.0925896,0,12981,0,GPS1_Frame,42.36349716666667,-71.06430350000001,11.899999618530273,330012.2682269716,4692200.083248318,19.0,T,4.0
1665804982.084626,0,12982,0,GPS1_Frame,42.36349716666667,-71.06430333333333,11.899999618530273,330012.28195190825,4692200.082914967,19.0,T,4.0
1665804983.0989044,0,12983,0,GPS1_Frame,42.36349716666667,-71.06430350000001,11.899999618530273,330012.2682269716,4692200.083248318,19.0,T,4.0
1665804984.090535,0,12984,0,GPS1_Frame,42.36349716666667,-71.06430350000001,11.899999618530273,330012.2682269716,4692200.083248318,19.0,T,4.0
1665804985.102072,0,12985,0,GPS1_Frame,42.36349716666667,-71.06430350000001,11.899999618530273,330012.2682269716,4692200.083248318,19.0,T,4.0
1665804986.093485,0,12986,0,GPS1_Frame,42.36349716666667,-71.06430350000001,11.899999618530273,330012.2682269716,4692200.083248318,19.0,T,4.0
1665804987.1080675,0,12987,0,GPS1_Frame,42.36349716666667,-71.06430333333333,11.899999618530273,330012.28195190825,4692200.082914967,19.0,T,4.0
1665804988.100159,0,12988,0,GPS1_Frame,42.36349716666667,-71.06430333333333,11.899999618530273,330012.28195190825,4692200.082914967,19.0,T,4.0
1665804989.1152391,0,12989,0,GPS1_Frame,42.36349716666667,-71.06430333333333,11.899999618530273,330012.28195190825,4692200.082914967,19.0,T,4.0
1665804990.0860806,0,12990,0,GPS1_Frame,42.36349716666667,-71.06430350000001,11.899999618530273,330012.2682269716,4692200.083248318,19.0,T,4.0
1665804991.1001923,0,12991,0,GPS1_Frame,42.36349716666667,-71.06430350000001,11.899999618530273,330012.2682269716,4692200.083248318,19.0,T,4.0
1665804992.0910501,0,12992,0,GPS1_Frame,42.36349716666667,-71.06430350000001,11.899999618530273,330012.2682269716,4692200.083248318,19.0,T,4.0
1665804993.106603,0,12993,0,GPS1_Frame,42.36349716666667,-71.06430333333333,11.899999618530273,330012.28195190825,4692200.082914967,19.0,T,4.0
1665804994.078064,0,12994,0,GPS1_Frame,42.36349716666667,-71.06430333333333,11.899999618530273,330012.28195190825,4692200.082914967,19.0,T,4.0
1665804995.0938766,0,12995,0,GPS1_Frame,42.36349700000001,-71.06430350000001,11.899999618530273,330012.2677774712,4692200.064741207,19.0,T,4.0
1665804996.0830266,0,12996,0,GPS1_Frame,42.36349700000001,-71.06430350000001,11.899999618530273,330012.2677774712,4692200.064741207,19.0,T,4.0
1665804997.1130536,0,12997,0,GPS1_Frame,42.36349716666667,-71.06430350000001,11.899999618530273,330012.2682269716,4692200.083248318,19.0,T,4.0
1665804998.0863874,0,12998,0,GPS1_Frame,42.36349700000001,-71.06430350000001,11.899999618530273,330012.2677774712,4692200.064741207,19.0,T,4.0
1665804999.0996265,0,12999,0,GPS1_Frame,42.36349700000001,-71.06430333333333,11.899999618530273,330012.28150240786,4692200.064407857,19.0,T,4.0
1665805000.0933478,0,13000,0,GPS1_Frame,42.36349700000001,-71.06430350000001,11.899999618530273,330012.2677774712,4692200.064741207,19.0,T,4.0
1665805001.1079988,0,13001,0,GPS1_Frame,42.36349716666667,-71.06430350000001,11.899999618530273,330012.2682269716,4692200.083248318,19.0,T,4.0
1665805002.0796864,0,13002,0,GPS1_Frame,42.36349700000001,-71.06430350000001,11.899999618530273,330012.2677774712,4692200.064741207,19.0,T,4.0
1665805003.1112201,0,13003,0,GPS1_Frame,42.36349716666667,-71.06430350000001,11.899999618530273,330012.2682269716,4692200.083248318,19.0,T,4.0
1665805004.0846803,0,13004,0,GPS1_Frame,42.36349700000001,-71.06430350000001,11.899999618530273,330012.2677774712,4692200.064741207,19.0,T,4.0
1665805005.1018293,0,13005,0,GPS1_Frame,42.36349716666667,-71.06430350000001,11.899999618530273,330012.2682269716,4692200.083248318,19.0,T,4.0
1665805006.0989287,0,13006,0,GPS1_Frame,42.36349716666667,-71.06430350000001,11.899999618530273,330012.2682269716,4692200.083248318,19.0,T,4.0
1665805007.1147015,0,13007,0,GPS1_Frame,42.36349716666667,-71.06430350000001,11.899999618530273,330012.2682269716,4692200.083248318,19.0,T,4.0
1665805008.085214,0,13008,0,GPS1_Frame,42.36349716666667,-71.06430350000001,11.899999618530273,330012.2682269716,4692200.083248318,19.0,T,4.0
1665805009.098826,0,13009,0,GPS1_Frame,42.36349716666667,-71.06430350000001,11.899999618530273,330012.2682269716,4692200.083248318,19.0,T,4.0
1665805010.0970826,0,13010,0,GPS1_Frame,42.36349716666667,-71.06430350000001,11.899999618530273,330012.2682269716,4692200.083248318,19.0,T,4.0
1665805011.1090472,0,13011,0,GPS1_Frame,42.36349716666667,-71.06430350000001,11.899999618530273,330012.2682269716,4692200.083248318,19.0,T,4.0
1665805012.098398,0,13012,0,GPS1_Frame,42.36349716666667,-71.06430350000001,11.899999618530273,330012.2682269716,4692200.083248318,19.0,T,4.0
1665805013.1120207,0,13013,0,GPS1_Frame,42.36349716666667,-71.06430333333333,11.899999618530273,330012.28195190825,4692200.082914967,19.0,T,4.0
1665805014.0892563,0,13014,0,GPS1_Frame,42.36349716666667,-71.06430333333333,11.899999618530273,330012.28195190825,4692200.082914967,19.0,T,4.0
1665805015.103953,0,13015,0,GPS1_Frame,42.36349716666667,-71.06430333333333,11.899999618530273,330012.28195190825,4692200.082914967,19.0,T,4.0
1665805016.092046,0,13016,0,GPS1_Frame,42.36349716666667,-71.06430333333333,11.899999618530273,330012.28195190825,4692200.082914967,19.0,T,4.0
1665805017.1081467,0,13017,0,GPS1_Frame,42.36349716666667,-71.06430350000001,11.899999618530273,330012.2682269716,4692200.083248318,19.0,T,4.0
1665805018.104889,0,13018,0,GPS1_Frame,42.36349716666667,-71.06430350000001,11.899999618530273,330012.2682269716,4692200.083248318,19.0,T,4.0
1665805019.1186798,0,13019,0,GPS1_Frame,42.363497333333335,-71.06430350000001,11.899999618530273,330012.26867647213,4692200.101755428,19.0,T,4.0
1665805020.0882902,0,13020,0,GPS1_Frame,42.36349716666667,-71.06430333333333,11.899999618530273,330012.28195190825,4692200.082914967,19.0,T,4.0
1665805021.1038995,0,13021,0,GPS1_Frame,42.36349716666667,-71.06430333333333,11.899999618530273,330012.28195190825,4692200.082914967,19.0,T,4.0
1665805022.096757,0,13022,0,GPS1_Frame,42.36349716666667,-71.06430333333333,11.899999618530273,330012.28195190825,4692200.082914967,19.0,T,4.0
1665805023.111036,0,13023,0,GPS1_Frame,42.36349716666667,-71.06430333333333,12.0,330012.28195190825,4692200.082914967,19.0,T,4.0
1665805024.0862234,0,13024,0,GPS1_Frame,42.36349716666667,-71.06430333333333,12.0,330012.28195190825,4692200.082914967,19.0,T,4.0
1665805025.10475,0,13025,0,GPS1_Frame,42.36349716666667,-71.06430350000001,11.899999618530273,330012.2682269716,4692200.083248318,19.0,T,4.0
1665805026.1017401,0,13026,0,GPS1_Frame,42.363497333333335,-71.06430350000001,11.899999618530273,330012.26867647213,4692200.101755428,19.0,T,4.0
1665805027.1128118,0,13027,0,GPS1_Frame,42.36349716666667,-71.06430350000001,12.0,330012.2682269716,4692200.083248318,19.0,T,4.0
1665805028.0908496,0,13028,0,GPS1_Frame,42.36349716666667,-71.06430333333333,12.0,330012.28195190825,4692200.082914967,19.0,T,4.0
1665805029.1024916,0,13029,0,GPS1_Frame,42.36349716666667,-71.06430333333333,12.0,330012.28195190825,4692200.082914967,19.0,T,4.0
1665805030.100663,0,13030,0,GPS1_Frame,42.36349716666667,-71.06430333333333,11.899999618530273,330012.28195190825,4692200.082914967,19.0,T,4.0
1665805031.1127298,0,13031,0,GPS1_Frame,42.36349716666667,-71.06430350000001,11.899999618530273,330012.2682269716,4692200.083248318,19.0,T,4.0
1665805032.0922086,0,13032,0,GPS1_Frame,42.36349716666667,-71.06430350000001,11.899999618530273,330012.2682269716,4692200.083248318,19.0,T,4.0
1665805033.1052926,0,13033,0,GPS1_Frame,42.36349716666667,-71.06430350000001,11.899999618530273,330012.2682269716,4692200.083248318,19.0,T,4.0
1665805034.1007736,0,13034,0,GPS1_Frame,42.36349716666667,-71.06430350000001,11.899999618530273,330012.2682269716,4692200.083248318,19.0,T,4.0
1665805035.11376,0,13035,0,GPS1_Frame,42.36349716666667,-71.06430350000001,11.899999618530273,330012.2682269716,4692200.083248318,19.0,T,4.0
1665805036.0930037,0,13036,0,GPS1_Frame,42.36349716666667,-71.06430350000001,11.899999618530273,330012.2682269716,4692200.083248318,19.0,T,4.0
1665805037.1114216,0,13037,0,GPS1_Frame,42.36349716666667,-71.06430350000001,11.899999618530273,330012.2682269716,4692200.083248318,19.0,T,4.0
1665805038.0848699,0,13038,0,GPS1_Frame,42.36349716666667,-71.06430350000001,11.899999618530273,330012.2682269716,4692200.083248318,19.0,T,4.0
1665805039.125716,0,13039,0,GPS1_Frame,42.36349716666667,-71.06430333333333,11.899999618530273,330012.28195190825,4692200.082914967,19.0,T,4.0
1665805040.100987,0,13040,0,GPS1_Frame,42.36349700000001,-71.06430350000001,11.899999618530273,330012.2677774712,4692200.064741207,19.0,T,4.0
1665805041.115558,0,13041,0,GPS1_Frame,42.36349700000001,-71.06430350000001,11.899999618530273,330012.2677774712,4692200.064741207,19.0,T,4.0
1665805042.0915523,0,13042,0,GPS1_Frame,42.36349700000001,-71.06430350000001,11.899999618530273,330012.2677774712,4692200.064741207,19.0,T,4.0
1665805043.1086683,0,13043,0,GPS1_Frame,42.36349700000001,-71.06430350000001,11.899999618530273,330012.2677774712,4692200.064741207,19.0,T,4.0
1665805044.097452,0,13044,0,GPS1_Frame,42.36349716666667,-71.06430350000001,11.899999618530273,330012.2682269716,4692200.083248318,19.0,T,4.0
1665805045.1125817,0,13045,0,GPS1_Frame,42.36349700000001,-71.06430350000001,11.899999618530273,330012.2677774712,4692200.064741207,19.0,T,4.0
1665805046.109337,0,13046,0,GPS1_Frame,42.36349716666667,-71.06430350000001,11.899999618530273,330012.2682269716,4692200.083248318,19.0,T,4.0
