Time,Header.seq,Header.stamp.secs,Header.stamp.nsecs,Header.frame_id,Latitude,Longitude,Altitude,UTM_easting,UTM_northing,Fix_quality,Zone,Letter
1665082935.6103053,0,68536,0,GPS1_Frame,42.33706283569336,-71.08645629882812,14.199999809265137,328116.09375,4689309.5,4,19,T
1665082936.6056733,0,68537,0,GPS1_Frame,42.33707046508789,-71.08644104003906,14.199999809265137,328117.0625,4689310.0,4,19,T
1665082937.6084683,0,68538,0,GPS1_Frame,42.33707809448242,-71.08643341064453,14.199999809265137,328118.0625,4689311.0,4,19,T
1665082938.617689,0,68539,0,GPS1_Frame,42.33708572387695,-71.08641815185547,14.199999809265137,328119.03125,4689311.5,4,19,T
1665082939.6043532,0,68540,0,GPS1_Frame,42.33708953857422,-71.08641052246094,14.199999809265137,328120.0,4689312.5,4,19,T
1665082940.601557,0,68541,0,GPS1_Frame,42.33709716796875,-71.08639526367188,14.199999809265137,328120.9375,4689313.0,4,19,T
1665082941.6076903,0,68542,0,GPS1_Frame,42.33710479736328,-71.08638763427734,14.199999809265137,328121.84375,4689313.5,4,19,T
1665082942.6056411,0,68543,0,GPS1_Frame,42.33710861206055,-71.08637237548828,14.199999809265137,328122.75,4689314.5,4,19,T
1665082943.607545,0,68544,0,GPS1_Frame,42.33711624145508,-71.08636474609375,14.199999809265137,328123.78125,4689315.0,4,19,T
1665082944.6041496,0,68545,0,GPS1_Frame,42.33712387084961,-71.08634948730469,14.300000190734863,328124.75,4689316.0,4,19,T
1665082945.606815,0,68546,0,GPS1_Frame,42.33713150024414,-71.08634185791016,14.300000190734863,328125.75,4689316.5,4,19,T
1665082946.6013122,0,68547,0,GPS1_Frame,42.33713912963867,-71.0863265991211,14.399999618530273,328126.71875,4689317.5,4,19,T
1665082947.6052709,0,68548,0,GPS1_Frame,42.33714294433594,-71.08631896972656,14.300000190734863,328127.71875,4689318.0,4,19,T
